episode,greedy_reward
282363,-2214.1922
282364,-2153.9144
282365,-2065.0256
282366,-2231.6856
282367,-2250.0522
282368,-2331.9967
282369,-2427.2744
282370,-2395.0522
282371,-2404.2189
282372,-2379.2189
282373,-2331.4411
282374,-2126.9967
282375,-2063.6367
282376,-2208.5022
282377,-2202.3911
282378,-2202.3911
282379,-2202.3911
282380,-2264.2861
282381,-2260.0072
282382,-2290.0167
282383,-2067.4589
282384,-2143.7128
282385,-2068.5967
282386,-2385.7389
282387,-2079.5767
282388,-2142.2050
282389,-2065.8389
282390,-2065.3033
282391,-2068.2200
282392,-2143.0383
282393,-2065.2833
282394,-2249.5117
282395,-2412.2600
282396,-2067.2411
282397,-2066.4144
282398,-2067.2478
282399,-2065.8589
282400,-2234.2189
282401,-2066.1367
282402,-2230.6078
282403,-2066.1300
282404,-2221.4411
282405,-2230.6078
282406,-2231.7189
282407,-2063.6300
282408,-2065.0256
282409,-2215.8856
282410,-2218.6633
282411,-2229.7744
282412,-2141.9900
282413,-2218.9411
282414,-2141.7122
282415,-2141.7122
282416,-2416.3867
282417,-2144.7050
282418,-2574.4033
282419,-2096.8350
282420,-2463.5261
282421,-2069.4111
282422,-2339.4289
282423,-2144.7050
282424,-2083.2856
282425,-2161.1739
282426,-2068.4389
282427,-2068.4389
282428,-2068.5778
282429,-2201.0244
282430,-2069.4111
282431,-2068.0850
282432,-2135.6478
282433,-2079.2856
282434,-2078.7367
282435,-2288.5222
282436,-2079.4767
282437,-2143.6633
282438,-2166.9900
282439,-2472.2761
282440,-2243.0383
282441,-2220.6211
282442,-2080.7922
282443,-2071.6400
282444,-2075.0000
282445,-2077.0633
282446,-2063.6633
282447,-2062.8367
282448,-2066.0778
282449,-2073.0356
282450,-2063.0450
282451,-2062.8367
282452,-2062.8300
282453,-2062.8367
282454,-2072.7644
282455,-2301.6006
282456,-2303.1122
282457,-2156.4461
282458,-2063.6700
282459,-2062.8300
282460,-2071.3622
282461,-2071.3622
282462,-2062.8300
282463,-2303.2672
282464,-2064.1133
282465,-2077.9033
282466,-2173.4522
282467,-2168.6072
282468,-2172.2744
282469,-2199.2189
282470,-2101.4411
282471,-2099.7744
282472,-2097.9778
282473,-2098.9411
282474,-2098.3856
282475,-2359.4967
282476,-2197.6978
282477,-2221.5144
282478,-2204.6556
282479,-2362.8300
282480,-2192.1556
282481,-2216.3222
282482,-2191.5478
282483,-2296.0622
282484,-2150.1644
282485,-2265.6078
282486,-2194.4900
282487,-2164.4900
282488,-2064.4767
282489,-2164.6917
282490,-2118.5939
282491,-2115.8161
282492,-2066.3450
282493,-2065.8522
282494,-2120.5383
282495,-2067.2544
282496,-2066.9139
282497,-2202.8300
282498,-2065.3033
282499,-2186.9700
282500,-2383.4689
282501,-2189.6089
282502,-2386.7189
282503,-2267.2744
282504,-2171.9900
282505,-2170.3233
282506,-2406.2439
282507,-2083.0478
282508,-2067.1717
282509,-2204.4139
282510,-2166.0111
282511,-2206.2756
282512,-2068.4978
282513,-2118.0383
282514,-2165.5383
282515,-2119.1494
282516,-2170.7894
282517,-2168.0944
282518,-2066.9767
282519,-2066.4211
282520,-2167.2611
282521,-2067.1783
282522,-2065.5878
282523,-2065.5878
282524,-2066.6922
282525,-2210.5811
282526,-2185.8522
282527,-2214.1494
282528,-2165.8656
282529,-2201.7967
282530,-2090.6011
282531,-2165.8028
282532,-2068.6367
282533,-2386.8728
282534,-2166.8828
282535,-2067.7339
282536,-2370.8739
282537,-2197.0550
282538,-2266.0428
282539,-2142.5189
282540,-2100.8067
282541,-2105.5717
282542,-2171.9178
282543,-2174.9733
282544,-2174.9733
282545,-2147.7644
282546,-2098.5844
282547,-2354.2461
282548,-2238.4006
282549,-2252.9278
282550,-2104.4044
282551,-2109.1400
282552,-2100.2511
282553,-2095.2872
282554,-2077.6511
282555,-2258.0156
282556,-2250.7933
282557,-2102.0700
282558,-2096.7922
282559,-2098.3267
282560,-2359.4944
282561,-2183.7300
282562,-2280.8761
282563,-2067.4467
282564,-2063.3294
282565,-2196.1206
282566,-2080.5917
282567,-2081.3222
282568,-2080.8944
282569,-2080.8944
282570,-2080.8944
282571,-2079.4472
282572,-2090.2672
282573,-2088.8917
282574,-2082.4333
282575,-2205.5450
282576,-2187.5028
282577,-2252.7111
282578,-2079.0867
282579,-2079.0867
282580,-2079.0867
282581,-2085.0856
282582,-2164.1800
282583,-2164.8478
282584,-2075.4889
282585,-2241.3689
282586,-2220.5517
282587,-2105.5489
282588,-2088.0422
282589,-2116.9178
282590,-2170.0078
282591,-2150.0294
282592,-2075.7667
282593,-2237.1556
282594,-2419.4967
282595,-2202.5161
282596,-2230.5578
282597,-2076.6000
282598,-2216.8778
282599,-2098.0222
282600,-2212.7939
282601,-2245.0856
282602,-2231.1406
282603,-2356.1633
282604,-2238.6406
282605,-2073.0289
282606,-2116.8961
282607,-2285.5406
282608,-2085.3233
282609,-2388.0383
282610,-2144.1811
282611,-2242.6133
282612,-2266.1633
282613,-2137.2744
282614,-2117.2050
282615,-2166.5733
282616,-2189.7144
282617,-2417.7061
282618,-2400.6933
282619,-2326.3067
282620,-2193.9022
282621,-2149.7156
282622,-2228.2667
282623,-2198.5444
282624,-2135.0800
282625,-2242.1556
282626,-2239.9333
282627,-2089.1600
282628,-2183.8983
282629,-2207.1656
282630,-2202.4894
282631,-2166.1967
282632,-2311.9967
282633,-2277.8300
282634,-2182.6356
282635,-2180.5383
282636,-2195.7467
282637,-2096.8311
282638,-2331.5989
282639,-2252.7472
282640,-2193.8022
282641,-2213.0478
282642,-2304.7800
282643,-2199.7533
282644,-2248.0811
282645,-2183.5728
282646,-2313.8650
282647,-2244.7050
282648,-2197.5489
282649,-2091.2489
282650,-2275.8161
282651,-2203.9972
282652,-2299.8422
282653,-2160.1511
282654,-2246.3717
282655,-2343.5394
282656,-2240.9856
282657,-2318.7911
282658,-2163.8583
282659,-2066.9767
282660,-2390.3500
282661,-2203.4644
282662,-2340.3678
282663,-2195.0294
282664,-2245.0361
282665,-2253.6406
282666,-2076.3822
282667,-2077.2089
282668,-2081.8122
282669,-2215.5422
282670,-2201.9311
282671,-2081.9511
282672,-2068.3000
282673,-2067.7444
282674,-2068.8556
282675,-2171.6333
282676,-2080.9656
282677,-2069.4111
282678,-2069.4806
282679,-2069.4111
282680,-2074.1400
282681,-2068.0783
282682,-2070.3072
282683,-2075.2511
282684,-2068.9183
282685,-2187.1017
282686,-2080.6878
282687,-2080.4100
282688,-2068.9183
282689,-2066.3222
282690,-2079.8544
282691,-2338.3856
282692,-2445.8844
282693,-2342.4311
282694,-2088.3267
282695,-2212.9367
282696,-2177.2517
282697,-2231.3756
282698,-2069.4806
282699,-2080.9656
282700,-2068.0222
282701,-2074.9933
282702,-2193.2011
282703,-2080.9656
282704,-2091.0444
282705,-2222.0100
282706,-2238.6633
282707,-2069.6889
282708,-2070.5850
282709,-2085.5689
282710,-2076.3756
282711,-2071.0844
282712,-2070.5850
282713,-2070.0294
282714,-2076.0978
282715,-2073.3067
282716,-2277.6100
282717,-2433.9922
282718,-2070.5222
282719,-2303.6622
282720,-2344.4422
282721,-2071.0778
282722,-2069.7583
282723,-2069.4111
282724,-2076.6533
282725,-2069.4178
282726,-2076.3756
282727,-2068.8622
282728,-2076.3756
282729,-2064.2256
282730,-2070.3139
282731,-2070.0361
282732,-2064.1628
282733,-2064.4406
282734,-2184.2189
282735,-2075.0361
282736,-2075.5422
282737,-2078.7567
282738,-2079.5900
282739,-2075.5489
282740,-2079.0278
282741,-2075.5422
282742,-2079.0278
282743,-2074.4311
282744,-2070.5222
282745,-2081.6733
282746,-2069.1961
282747,-2481.8300
282748,-2070.7867
282749,-2282.4056
282750,-2079.4311
282751,-2079.4311
282752,-2080.2844
282753,-2064.4339
282754,-2127.7722
282755,-2378.7972
282756,-2080.0133
282757,-2069.4806
282758,-2281.0100
282759,-2380.7028
282760,-2078.1744
282761,-2079.2856
282762,-2070.0294
282763,-2080.5422
282764,-2070.2511
282765,-2064.4406
282766,-2067.1689
282767,-2179.9656
282768,-2078.1878
282769,-2077.9100
282770,-2080.1456
282771,-2081.5344
282772,-2074.4378
282773,-2073.0489
282774,-2064.4339
282775,-2080.4033
282776,-2080.8400
282777,-2069.4111
282778,-2068.6472
282779,-2070.5917
282780,-2079.8611
282781,-2076.9444
282782,-2069.6889
282783,-2065.0589
282784,-2065.5450
282785,-2071.4250
282786,-2068.8556
282787,-2351.9850
282788,-2066.6294
282789,-2108.8517
282790,-2263.4056
282791,-2267.5456
282792,-2355.2606
282793,-2285.3750
282794,-2064.6556
282795,-2077.6189
282796,-2076.3889
282797,-2080.6811
282798,-2076.1111
282799,-2073.0917
282800,-2467.1533
282801,-2066.0378
282802,-2072.7644
282803,-2288.3606
282804,-2295.5461
282805,-2160.8044
282806,-2159.4517
282807,-2069.2717
282808,-2069.2717
282809,-2069.1828
282810,-2179.0411
282811,-2068.3000
282812,-2212.8300
282813,-2215.0522
282814,-2221.3911
282815,-2226.4411
282816,-2219.7744
282817,-2225.8856
282818,-2225.8856
282819,-2225.8856
282820,-2227.8300
282821,-2225.8856
282822,-2130.7800
282823,-2064.3217
282824,-2066.9539
282825,-2066.3983
282826,-2064.7878
282827,-2064.7878
282828,-3329.2789
282829,-2064.7878
282830,-2065.3433
282831,-2707.7367
282832,-3563.7167
282833,-2633.2628
282834,-3544.5500
282835,-2065.5717
282836,-2094.9517
282837,-2066.0444
282838,-2068.9944
282839,-2180.8611
282840,-2181.1456
282841,-2454.8789
282842,-2454.8789
282843,-2069.4739
282844,-2068.0917
282845,-2069.1961
282846,-2333.1311
282847,-2065.9950
282848,-2454.7400
282849,-2185.0411
282850,-3483.9878
282851,-2069.9533
282852,-3559.2789
282853,-2101.0494
282854,-3187.1061
282855,-2187.2633
282856,-5719.5244
282857,-2179.8956
282858,-2066.3289
282859,-2070.0294
282860,-2078.4656
282861,-2076.0978
282862,-2065.7733
282863,-2074.9867
282864,-2069.1961
282865,-2074.9867
282866,-2063.8289
282867,-2064.9400
282868,-2070.9389
282869,-2064.6622
282870,-2076.0978
282871,-2066.6133
282872,-2080.8400
282873,-2069.2789
282874,-2068.1344
282875,-2065.2872
282876,-2067.5789
282877,-2076.0978
282878,-2065.3567
282879,-2065.6078
282880,-2065.4889
282881,-2077.2089
282882,-2064.7117
282883,-2063.8983
282884,-2074.7089
282885,-2065.8428
282886,-2066.7456
282887,-2075.8200
282888,-2066.9539
282889,-2063.3228
282890,-2074.1533
282891,-2064.5233
282892,-2068.9944
282893,-2067.3011
282894,-2075.2644
282895,-2074.1600
282896,-2066.3289
282897,-2072.4733
282898,-2068.9250
282899,-2074.9733
282900,-2067.0233
282901,-2071.3689
282902,-2075.8200
282903,-2070.8133
282904,-2069.9800
282905,-2064.7183
282906,-2077.7711
282907,-2073.8756
282908,-2075.8200
282909,-2077.2089
282910,-2077.4867
282911,-2068.8689
282912,-2074.1400
282913,-2070.2578
282914,-2075.6117
282915,-2063.8850
282916,-2076.6533
282917,-2067.5789
282918,-2072.2022
282919,-2095.8789
282920,-2145.9283
282921,-2439.5422
282922,-2451.0633
282923,-2468.5700
282924,-2083.1878
282925,-2083.1878
282926,-2081.5211
282927,-2080.4100
282928,-2078.4656
282929,-2068.2867
282930,-2080.4100
282931,-2072.2317
282932,-2070.5222
282933,-2071.6333
282934,-2079.1533
282935,-2066.9111
282936,-5822.6067
282937,-2082.6322
282938,-2067.1622
282939,-2079.8544
282940,-2065.7800
282941,-2068.5778
282942,-2066.9044
282943,-2066.9111
282944,-2074.9933
282945,-2064.7317
282946,-2070.0094
282947,-2064.7317
282948,-2066.3983
282949,-2066.4744
282950,-2215.5822
282951,-2065.9189
282952,-2065.8428
282953,-2065.2872
282954,-2066.9539
282955,-2073.0650
282956,-2109.4044
282957,-2132.3839
282958,-2211.2433
282959,-2257.2383
282960,-2197.6322
282961,-2285.3367
282962,-2197.6322
282963,-2170.1711
282964,-2236.5600
282965,-2469.5167
282966,-2454.2389
282967,-2276.9206
282968,-2285.1100
282969,-2426.8200
282970,-2295.2244
282971,-2393.3478
282972,-2322.3544
282973,-2197.3544
282974,-2321.2433
282975,-2334.0211
282976,-2313.4656
282977,-2314.8839
282978,-2318.4656
282979,-2178.7433
282980,-2317.0767
282981,-2294.8544
282982,-2304.0506
282983,-2312.2250
282984,-2327.9100
282985,-2307.3544
282986,-2162.0767
282987,-2274.4472
282988,-2286.5211
282989,-2290.9656
282990,-2296.7989
282991,-2294.2989
282992,-2310.4100
282993,-2329.5767
282994,-2296.7989
282995,-2295.6878
282996,-2205.7172
282997,-2308.7433
282998,-2294.2989
282999,-2280.9656
283000,-2248.1878
283001,-2244.2989
283002,-2264.2456
283003,-2326.5211
283004,-2319.2989
283005,-2278.3456
283006,-2282.8967
283007,-2260.4100
283008,-2461.1633
283009,-2360.8789
283010,-2537.1744
283011,-2292.7967
283012,-2270.8456
283013,-2250.0189
283014,-2243.3456
283015,-2313.0944
283016,-2536.7122
283017,-2277.5189
283018,-2521.4344
283019,-2451.4411
283020,-2538.6633
283021,-2549.7744
283022,-2267.5189
283023,-2422.5522
283024,-2528.9411
283025,-2543.6100
283026,-3011.2261
283027,-2242.9756
283028,-2191.4411
283029,-2174.2189
283030,-2172.3356
283031,-2118.8783
283032,-2720.0189
283033,-2171.5022
283034,-2066.2822
283035,-2315.0900
283036,-2334.2967
283037,-2172.0522
283038,-2172.0522
283039,-2172.0522
283040,-2172.0522
283041,-2371.5389
283042,-2173.3856
283043,-2173.3856
283044,-2173.3856
283045,-2312.5833
283046,-2312.5833
283047,-2405.3556
283048,-2408.3122
283049,-2162.6411
283050,-2325.5961
283051,-2164.2744
283052,-2164.2744
283053,-2185.2272
283054,-2323.1306
283055,-2269.2217
283056,-2391.4411
283057,-2391.1633
283058,-2391.1633
283059,-2393.1078
283060,-2393.9411
283061,-2413.6633
283062,-2234.7278
283063,-2213.9144
283064,-2214.1856
283065,-2223.3522
283066,-2233.3589
283067,-2066.6922
283068,-2066.4211
283069,-2069.8667
283070,-2176.7189
283071,-2065.5078
283072,-2188.3856
283073,-2067.1783
283074,-2188.3856
283075,-2185.8856
283076,-2168.9411
283077,-2068.3389
283078,-2165.8589
283079,-2222.2344
283080,-2175.0322
283081,-2222.8889
283082,-2136.1111
283083,-2332.2744
283084,-2144.1922
283085,-2218.5044
283086,-2175.9467
283087,-2068.6433
283088,-2065.7678
283089,-2167.2744
283090,-2065.7000
283091,-2064.9561
283092,-2165.3100
283093,-2359.2189
283094,-2346.4878
283095,-2197.2478
283096,-2100.0256
283097,-2193.3856
283098,-2169.6728
283099,-2064.7544
283100,-2066.8311
283101,-2177.8300
283102,-2146.4061
283103,-2132.9939
283104,-2066.5361
283105,-2177.1361
283106,-2067.9250
283107,-2067.9450
283108,-2066.4144
283109,-2070.0322
283110,-2215.3300
283111,-2316.7189
283112,-2240.9294
283113,-2165.8656
283114,-2091.6856
283115,-2065.3033
283116,-2265.6078
283117,-2262.2744
283118,-2066.9767
283119,-2066.1433
283120,-2065.8122
283121,-2065.8122
283122,-2168.3856
283123,-2169.4967
283124,-2168.3856
283125,-2130.3300
283126,-2168.3856
283127,-2066.8900
283128,-2255.8856
283129,-2073.9144
283130,-2377.5522
283131,-2261.7189
283132,-2366.9967
283133,-2145.6078
283134,-2231.9967
283135,-2225.8856
283136,-2140.0522
283137,-2067.1783
283138,-2128.6633
283139,-2128.6633
283140,-2065.8589
283141,-2065.0256
283142,-2064.4433
283143,-2339.7744
283144,-2325.8856
283145,-2378.6633
283146,-2385.0522
283147,-2250.2367
283148,-2234.2189
283149,-2228.3389
283150,-2171.1633
283151,-2336.7189
283152,-2234.2189
283153,-2166.9967
283154,-2124.9411
283155,-2121.5511
283156,-2066.3856
283157,-2067.1783
283158,-2066.6228
283159,-2071.6228
283160,-2078.0117
283161,-2262.2100
283162,-2374.7744
283163,-2383.9411
283164,-2185.6078
283165,-2183.6633
283166,-2134.7744
283167,-2179.7744
283168,-2182.8300
283169,-2095.8617
283170,-2176.4411
283171,-2185.3300
283172,-2189.2189
283173,-2182.8300
283174,-2133.9411
283175,-2156.0967
283176,-2188.6633
283177,-2297.2744
283178,-2140.6078
283179,-2066.8272
283180,-2190.0522
283181,-2178.6633
283182,-2182.8300
283183,-2182.8300
283184,-2133.9411
283185,-2158.4644
283186,-2297.2744
283187,-2301.7589
283188,-2322.5522
283189,-2341.9967
283190,-2155.8122
283191,-2194.4967
283192,-2098.0972
283193,-2069.7144
283194,-2070.5478
283195,-2071.5667
283196,-2066.6456
283197,-2134.0694
283198,-2155.4650
283199,-2183.3856
283200,-2184.7744
283201,-2180.6078
283202,-2339.4967
283203,-2199.1122
283204,-2200.8856
283205,-2197.2744
283206,-2180.3789
283207,-2182.3233
283208,-2178.4344
283209,-2180.3789
283210,-2226.7678
283211,-2193.6633
283212,-2065.5411
283213,-2165.3300
283214,-2220.8856
283215,-2327.2744
283216,-2234.1300
283217,-2163.6633
283218,-2152.8300
283219,-2152.8300
283220,-2152.8300
283221,-2152.8300
283222,-2257.9039
283223,-2116.0417
283224,-2066.2717
283225,-2133.0489
283226,-2265.2717
283227,-2258.1617
283228,-2134.0972
283229,-2120.4700
283230,-2093.9744
283231,-2065.3500
283232,-2271.2367
283233,-2093.9744
283234,-2132.3661
283235,-2185.2367
283236,-2088.5967
283237,-2152.4856
283238,-2144.7117
283239,-2087.7633
283240,-2156.2917
283241,-2191.0206
283242,-2070.0056
283243,-2156.1406
283244,-2069.1133
283245,-2066.3089
283246,-2066.3089
283247,-2063.8222
283248,-2066.3222
283249,-2064.1561
283250,-2064.1561
283251,-2172.5522
283252,-2178.3856
283253,-2178.3856
283254,-2091.1700
283255,-2185.3300
283256,-2185.3300
283257,-2181.1633
283258,-2181.1633
283259,-2179.4967
283260,-2068.0850
283261,-2070.0294
283262,-2064.8572
283263,-2170.9744
283264,-2064.8572
283265,-2146.4544
283266,-2194.8144
283267,-2067.2383
283268,-2193.5311
283269,-2215.0522
283270,-2300.0522
283271,-2231.2033
283272,-2366.0033
283273,-2082.8683
283274,-2221.8289
283275,-2221.5511
283276,-2065.6144
283277,-2222.1067
283278,-2098.0500
283279,-2066.6133
283280,-2177.9017
283281,-2210.7933
283282,-2231.3622
283283,-2232.4733
283284,-2112.2117
283285,-2206.9178
283286,-2239.6394
283287,-2080.5450
283288,-2071.8678
283289,-2087.4600
283290,-2215.2511
283291,-2083.5978
283292,-2072.8900
283293,-2083.7767
283294,-2098.5444
283295,-2078.3294
283296,-2102.6656
283297,-2076.0778
283298,-2076.0778
283299,-2096.3622
283300,-2067.1689
283301,-2113.0156
283302,-2065.4889
283303,-2188.1078
283304,-2263.6206
283305,-2200.0094
283306,-2131.9539
283307,-2167.4667
283308,-2182.1889
283309,-2203.1072
283310,-2253.4189
283311,-2235.0856
283312,-2197.3078
283313,-2188.8422
283314,-2208.9944
283315,-2133.2033
283316,-2069.4111
283317,-2088.9022
283318,-2198.5778
283319,-2218.6700
283320,-2071.1206
283321,-2066.1206
283322,-2065.5650
283323,-2064.7250
283324,-2067.5361
283325,-2068.3694
283326,-2066.0444
283327,-2314.2833
283328,-2131.3200
283329,-2064.5794
283330,-2274.0056
283331,-2064.4539
283332,-2064.4539
